credit_limit,gender,education,marital_status,age,pay_status_1,pay_status_2,pay_status_3,pay_status_4,pay_status_5,pay_status_6,bill_amount_1,bill_amount_2,bill_amount_3,bill_amount_4,bill_amount_5,bill_amount_6,payment_amount_1,payment_amount_2,payment_amount_3,payment_amount_4,payment_amount_5,payment_amount_6,default_next_month,num_delayed_payments,max_payment_delay,avg_payment_delay,recent_payment_delay,avg_bill_amount,avg_payment_amount,total_bill_amount,total_payment_amount,payment_to_bill_ratio,credit_utilization,avg_positive_bill,payment_std,recent_payment_amount,recent_bill_amount,recent_payment_ratio,payment_behavior_score,payment_success,payment_failure
150000,1,3,1,35,2,2,2,0,0,0,135215,137863,130622,126063,118836,116865,6000,30,5050,5025,5000,3000,1,3,2,1.0,2,127577.33333333333,4017.5,765464,24105,0.0314907036777693,0.8505155555555555,127577.33333333333,2186.8784831352655,6000,135215,0.04437377509891654,0.875,0,1
300000,2,1,2,35,0,0,0,0,0,0,47295,87717,78638,77038,74345,49452,55047,27354,2124,5000,5500,4000,0,0,0,0.0,0,69080.83333333333,16504.166666666668,414485,99025,0.23891093766963822,0.23026944444444442,69080.83333333333,21070.59466096452,55047,47295,1.1639073897875039,1.0,1,0
400000,1,2,1,39,0,0,0,0,0,0,399099,272898,202937,169138,144434,124802,15395,10232,12115,6285,11106,3124,0,0,0,0.0,0,218884.66666666666,9709.5,1313308,58257,0.044358977482814387,0.5472116666666667,218884.66666666666,4368.765718140537,15395,399099,0.03857438881079632,1.0,1,0
250000,2,2,1,35,0,0,0,0,0,0,242971,244628,243223,245031,247911,247353,8310,7938,8101,8430,8808,7820,0,0,0,0.0,0,245186.16666666666,8234.5,1471117,49407,0.03358468429091636,0.9807446666666666,245186.16666666666,360.65703930465577,8310,242971,0.03420161253812183,1.0,1,0
50000,2,1,2,23,0,0,0,0,0,-1,49061,47209,47471,21571,19005,772,2138,1400,431,380,772,8,1,0,0,0.0,0,30848.166666666668,854.8333333333334,185089,5129,0.02771099308981085,0.6169633333333333,30848.166666666668,783.9404101503294,2138,49061,0.04357840239701596,1.0,0,1
230000,2,3,1,44,-1,-1,-1,-1,-1,-1,54798,11632,4987,6222,15121,17425,11632,4987,6222,15121,17425,17007,0,0,0,0.0,0,18364.166666666668,12065.666666666666,110185,72394,0.6570222807097155,0.07984420289855074,18364.166666666668,5420.670056982501,11632,54798,0.2122705208219278,1.0,1,0
100000,2,2,2,27,0,0,0,0,2,0,43865,45548,46266,49290,48372,49412,2400,1776,3800,0,2000,1800,0,1,2,0.3333333333333333,0,47125.5,1962.6666666666667,282753,11776,0.04164765714245296,0.471255,47125.5,1223.2590349826428,2400,43865,0.05471332497435313,0.9583333333333334,1,0
380000,1,2,2,34,-1,2,-1,-1,0,-1,4384,3852,2300,632,316,316,0,2300,632,0,316,316,0,1,2,0.3333333333333333,0,1966.6666666666667,594.0,11800,3564,0.30203389830508476,0.005175438596491228,1966.6666666666667,868.5758458534292,0,4384,0.0,0.9583333333333334,1,0
260000,2,2,2,28,0,0,0,0,0,0,251560,379318,226538,202887,195364,181206,9139,13805,7100,6952,12812,6362,0,0,0,0.0,0,239478.83333333334,9361.666666666666,1436873,56170,0.03909183344665813,0.9210724358974359,239478.83333333334,3213.0117128119323,9139,251560,0.03632930513595166,1.0,1,0
470000,1,2,2,31,0,0,0,0,0,0,78833,80562,82718,85334,87948,90479,3000,3500,4000,4000,4000,4200,0,0,0,0.0,0,84312.33333333333,3783.3333333333335,505874,22700,0.044872833946793075,0.17938794326241134,84312.33333333333,449.07311951024934,3000,78833,0.038055129197163626,1.0,1,0
80000,1,2,2,29,-1,0,0,0,0,0,48098,49089,47184,47059,47938,48904,2081,2068,1833,1889,1915,1879,0,0,0,0.0,0,48045.333333333336,1944.1666666666667,288272,11665,0.040465255036909585,0.6005666666666667,48045.333333333336,104.45748736527538,2081,48098,0.0432658322591376,1.0,1,0
140000,1,1,2,36,0,0,0,0,0,0,74177,65336,53578,49288,43870,44854,4000,3500,2000,2500,1800,2000,1,0,0,0.0,0,55183.833333333336,2633.3333333333335,331103,15800,0.0477192897678366,0.3941702380952381,55183.833333333336,909.2121131323904,4000,74177,0.05392507111368753,1.0,0,1
140000,1,1,1,45,2,2,2,2,2,2,64393,65271,66606,64940,73677,75316,2500,3000,0,10000,3000,0,1,6,2,2.0,2,68367.16666666667,3083.3333333333335,410203,18500,0.04509962140696192,0.4883369047619048,68367.16666666667,3666.2878592203674,2500,64393,0.03882409578680913,0.75,0,1
50000,1,2,1,36,2,2,2,2,0,0,50808,48287,47265,20840,19568,19812,0,3259,0,844,706,677,1,4,2,1.3333333333333333,2,34430.0,914.3333333333334,206580,5486,0.02655629780230419,0.6886,34430.0,1206.1632835842197,0,50808,0.0,0.8333333333333334,0,1
180000,2,2,1,37,0,0,0,0,0,0,14704,14417,13387,9537,38456,35947,1244,1064,278,31369,1268,1118,1,0,0,0.0,0,21074.666666666668,6056.833333333333,126448,36341,0.2873987726179932,0.1170814814814815,21074.666666666668,12405.784496220569,1244,14704,0.08460282916213276,1.0,0,1
30000,2,2,2,23,4,3,2,2,3,2,15847,15308,15910,16752,16197,16583,0,1150,1400,0,800,0,1,6,4,2.6666666666666665,4,16099.5,558.3333333333334,96597,3350,0.03468016605070551,0.53665,16099.5,640.6377031260856,0,15847,0.0,0.6666666666666667,0,1
30000,2,2,2,22,2,0,0,0,0,3,18796,20489,22142,25438,28453,27699,2000,2000,4000,3600,0,2200,1,2,3,0.8333333333333334,2,23836.166666666668,2300.0,143017,13800,0.09649202542355105,0.7945388888888889,23836.166666666668,1418.4498581197715,2000,18796,0.10640561821664184,0.8958333333333334,0,1
50000,2,1,1,25,0,0,0,0,0,0,30479,31200,31817,29229,29529,30053,1528,1461,1030,1070,1320,1212,1,0,0,0.0,0,30384.5,1270.1666666666667,182307,7621,0.04180311233249409,0.60769,30384.5,203.22836088171027,1528,30479,0.05013287837527478,1.0,0,1
250000,2,1,2,35,1,2,0,0,0,0,45429,34800,31217,25231,17009,4553,0,1443,560,4875,400,0,0,2,2,0.5,1,26373.166666666668,1213.0,158239,7278,0.045993718362729794,0.10549266666666667,26373.166666666668,1870.4683905375146,0,45429,0.0,0.9375,1,0
310000,2,2,2,25,0,-1,0,-1,-1,-1,38942,130331,56527,560,300,2381,135868,1306,560,300,2387,572,0,0,0,0.0,0,38173.5,23498.833333333332,229041,140993,0.6155797433647251,0.12314032258064517,38173.5,55054.65757741725,135868,38942,3.4889836166606747,1.0,1,0
360000,2,2,1,51,1,-2,-1,-1,-1,-1,0,0,390,540,540,390,0,780,540,540,390,390,0,1,1,0.16666666666666666,1,310.0,440.0,1860,2640,1.4193548387096775,0.0008611111111111111,310.0,258.534330408942,0,0,0.0,0.9791666666666666,1,0
50000,1,2,2,31,0,0,0,0,-1,-1,48640,49483,40850,0,800,400,2000,3000,0,400,20000,10000,0,0,0,0.0,0,23362.166666666668,5900.0,140173,35400,0.2525450693072132,0.46724333333333334,23362.166666666668,7801.281945936835,2000,48640,0.04111842105263158,1.0,1,0
480000,2,1,2,30,0,0,-1,0,0,-1,75834,-105,37649,45469,20020,3167,105,37754,32970,8000,3167,10981,0,0,0,0.0,0,30339.0,15496.166666666666,182034,92977,0.5107672193106783,0.06324270833333333,30356.5,15913.652018523802,105,75834,0.0013846032122794526,1.0,1,0
50000,2,1,2,24,-1,-1,-1,-1,-1,-1,1303,1303,748,1693,1138,748,1303,748,1693,1138,895,1528,0,0,0,0.0,0,1155.5,1217.5,6933,7305,1.0536564257897014,0.02311,1155.5,363.4769593798209,1303,1303,1.0,1.0,1,0
160000,1,2,2,37,1,-2,-2,-2,-1,-1,0,0,0,0,461,603,0,0,0,461,603,829,0,1,1,0.16666666666666666,1,177.33333333333334,315.5,1064,1893,1.7791353383458646,0.0011083333333333333,177.33333333333334,365.00123287463015,0,0,0.0,0.9791666666666666,1,0
140000,2,1,2,30,0,0,0,0,0,0,4975,5445,6455,6847,8075,8592,1200,1108,500,1500,650,0,0,0,0,0.0,0,6731.5,826.3333333333334,40389,4958,0.12275619599395875,0.04808214285714286,6731.5,546.4802527691799,1200,4975,0.24120603015075376,1.0,1,0
310000,2,1,2,27,-1,-1,-1,-1,-1,-1,833,323,1083,2134,2474,2097,323,1093,2140,9201,2103,6571,0,0,0,0.0,0,1490.6666666666667,3571.8333333333335,8944,21431,2.3961314847942754,0.004808602150537635,1490.6666666666667,3509.691406187539,323,833,0.3877551020408163,1.0,1,0
30000,2,1,2,27,-1,-1,-1,-1,-1,-1,7843,2670,2670,2670,10302,15643,2670,2670,2670,10302,15643,9947,0,0,0,0.0,0,6966.333333333333,7317.0,41798,43902,1.0503373367146753,0.2322111111111111,6966.333333333333,5476.006354999965,2670,7843,0.340430957541757,1.0,1,0
40000,2,2,1,27,1,2,0,0,0,0,11310,10842,12896,14675,17265,17974,0,2554,2000,3000,1000,3000,0,2,2,0.5,1,14160.333333333334,1925.6666666666667,84962,11554,0.13599020738683176,0.35400833333333337,14160.333333333334,1206.1312808590392,0,11310,0.0,0.9375,1,0
80000,1,3,1,55,0,0,0,0,0,0,79788,81571,75814,49784,51408,48587,25000,7704,8700,3000,12900,3000,0,0,0,0.0,0,64492.0,10050.666666666666,386952,60304,0.15584361884678202,0.80615,64492.0,8226.253258116156,25000,79788,0.31333032536220984,1.0,1,0
30000,2,2,2,41,0,0,0,0,0,0,25159,25931,27369,25111,22235,19000,1762,2200,790,922,663,1310,0,0,0,0.0,0,24134.166666666668,1274.5,144805,7647,0.05280894996719727,0.8044722222222223,24134.166666666668,604.7140646619689,1762,25159,0.07003458007075003,1.0,1,0
200000,2,2,2,26,-2,-2,-2,-2,-2,-2,58147,1468,2321,327194,6680,3963,1468,2321,163597,6680,3963,2514,0,0,0,0.0,0,66628.83333333333,30090.5,399773,180543,0.45161379082629394,0.33314416666666663,66628.83333333333,65430.17545062828,1468,58147,0.0252463583675856,1.0,1,0
270000,2,3,1,42,2,0,0,0,0,0,106986,103249,89221,86996,86384,85440,3578,3207,3000,3200,3241,3078,0,1,2,0.3333333333333333,2,93046.0,3217.3333333333335,558276,19304,0.03457787904190759,0.3446148148148148,93046.0,198.84432772062337,3578,106986,0.03344362813826108,0.9583333333333334,1,0
180000,1,1,2,32,0,0,0,0,0,0,154374,153018,146396,136531,138502,136665,7500,7000,5000,5000,6000,5137,0,0,0,0.0,0,144247.66666666666,5939.5,865486,35637,0.041175709370226674,0.8013759259259259,144247.66666666666,1092.9599718196453,7500,154374,0.04858331066112169,1.0,1,0
180000,2,2,2,34,-1,-1,-1,-1,-1,-1,194,191,187,176,188,187,200,187,180,200,187,750,0,0,0,0.0,0,187.16666666666666,284.0,1123,1704,1.5173642030276047,0.0010398148148148148,187.16666666666666,228.43029571403176,200,194,1.0309278350515463,1.0,1,0
10000,1,3,2,21,0,0,2,0,0,0,4797,6457,6154,6154,6280,0,2400,0,0,126,0,0,0,1,2,0.3333333333333333,0,4973.666666666667,421.0,29842,2526,0.08464580121975739,0.4973666666666667,4973.666666666667,970.8171815537671,2400,4797,0.5003126954346466,0.9583333333333334,1,0
120000,1,1,1,48,-1,-1,-1,-1,-1,-1,360,360,360,150,870,510,360,360,150,870,510,870,1,0,0,0.0,0,435.0,520.0,2610,3120,1.1954022988505748,0.003625,435.0,294.34673431176367,360,360,1.0,1.0,0,1
30000,1,1,2,36,2,0,0,0,0,0,24796,26088,27032,26723,23143,17106,2000,1804,2014,1521,1204,1500,1,1,2,0.3333333333333333,2,24148.0,1673.8333333333333,144888,10043,0.06931560929821655,0.8049333333333333,24148.0,320.4249782190313,2000,24796,0.08065817067268914,0.9583333333333334,0,1
300000,2,1,1,30,1,-2,-1,0,-1,-1,-6027,-6027,3973,3973,1244,1631,0,10000,0,1244,1631,2000,0,1,1,0.16666666666666666,1,-205.5,2479.1666666666665,-1233,14875,0.0,0.006011666666666667,1803.5,3777.0383326975475,0,-6027,0.0,0.9791666666666666,1,0
50000,2,3,1,61,2,0,0,0,2,0,5016,6065,6985,6354,4908,3724,1135,1055,656,0,133,50,0,2,2,0.6666666666666666,2,5508.666666666667,504.8333333333333,33052,3029,0.0916434708943483,0.11017333333333335,5508.666666666667,514.3218512436222,1135,5016,0.22627591706539074,0.9166666666666666,1,0
150000,1,3,1,58,-2,-2,-2,-2,-1,2,0,0,0,0,7043,1504,0,0,0,7043,0,3063,0,1,2,0.3333333333333333,0,1424.5,1684.3333333333333,8547,10106,1.1824031824031824,0.009496666666666667,1424.5,2897.0310779601014,0,0,0.0,0.9583333333333334,1,0
300000,2,2,2,36,-1,2,2,-1,-1,-1,1041,654,0,780,70,430,3,0,780,150,710,1000,0,2,2,0.6666666666666666,0,495.8333333333333,440.5,2975,2643,0.8884033613445378,0.0016527777777777778,495.8333333333333,440.6285283546675,3,1041,0.002881844380403458,0.9166666666666666,1,0
50000,1,2,2,26,0,0,0,0,0,0,48065,49237,29651,30049,28376,28954,2500,1862,1150,1200,1200,1202,0,0,0,0.0,0,35722.0,1519.0,214332,9114,0.04252281507194446,0.71444,35722.0,551.3949582649446,2500,48065,0.05201289919900135,1.0,1,0
10000,1,2,2,34,0,0,0,0,0,0,8097,9109,10125,10327,10552,18836,1151,2167,369,391,436,200,0,0,0,0.0,0,11174.333333333334,785.6666666666666,67046,4714,0.07030993646153387,1.1174333333333335,11174.333333333334,753.1527512176178,1151,8097,0.14215141410398913,1.0,1,0
260000,2,2,2,35,-1,-1,-1,-1,-1,-1,188,188,188,188,194,188,188,188,188,194,188,221,0,0,0,0.0,0,189.0,194.5,1134,1167,1.029100529100529,0.0007269230769230769,189.0,13.202272531651511,188,188,1.0,1.0,1,0
400000,2,1,1,28,-1,-1,2,0,0,0,6500,405016,391178,392932,394410,410127,405016,0,14000,13560,28000,0,0,1,2,0.3333333333333333,0,333360.5,76762.66666666667,2000163,460576,0.23026923305750582,0.83340125,333360.5,161150.11132067724,405016,6500,5.0,0.9583333333333334,1,0
50000,2,2,2,39,0,0,0,0,0,0,26262,15020,16460,16888,17464,18171,4000,2000,1000,1000,1000,596,0,0,0,0.0,0,18377.5,1599.3333333333333,110265,9596,0.0870267083843468,0.36755,18377.5,1265.5444151299735,4000,26262,0.1523113243469652,1.0,1,0
50000,2,2,2,22,2,2,2,0,0,0,50974,51688,50024,29381,28957,28435,3000,0,800,808,1200,775,0,3,2,1.0,2,39909.833333333336,1097.1666666666667,239459,6583,0.027491136269674556,0.7981966666666667,39909.833333333336,1011.0233264701,3000,50974,0.05885353317377487,0.875,1,0
280000,2,1,2,28,-1,-1,-1,0,0,-1,3678,1829,10002,13476,23572,14603,3658,10020,10000,11000,14603,3819,0,0,0,0.0,0,11193.333333333334,8850.0,67160,53100,0.7906491959499702,0.03997619047619048,11193.333333333334,4305.316109184087,3658,3678,0.9945622620989668,1.0,1,0
10000,2,2,2,22,0,0,0,0,0,0,10063,8632,8775,7092,7410,7311,1194,1027,176,1253,2311,3101,0,0,0,0.0,0,8213.833333333334,1510.3333333333333,49283,9062,0.18387679321469877,0.8213833333333334,8213.833333333334,1034.5657382045217,1194,10063,0.118652489317301,1.0,1,0
80000,2,2,1,32,1,2,0,0,0,0,73181,71452,72651,74266,75892,75816,0,3000,2800,2800,2700,2800,0,2,2,0.5,1,73876.33333333333,2350.0,443258,14100,0.03180991657228973,0.9234541666666666,73876.33333333333,1155.4220008291343,0,73181,0.0,0.9375,1,0
150000,2,3,1,52,-1,-1,-1,-1,-1,-1,170,905,1203,2064,2847,0,1125,1203,2064,2847,0,0,0,0,0,0.0,0,1198.1666666666667,1206.5,7189,7239,1.0069550702462096,0.007987777777777778,1198.1666666666667,1126.4533279279706,1125,170,5.0,1.0,1,0
20000,2,2,2,53,4,4,3,3,2,2,18396,17826,18547,19118,18679,19812,0,1300,1170,0,1600,0,0,6,4,3.0,4,18729.666666666668,678.3333333333334,112378,4070,0.03621705315987115,0.9364833333333334,18729.666666666668,756.0533490876597,0,18396,0.0,0.625,1,0
50000,1,2,2,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.16666666666666666,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.9791666666666666,0,1
170000,2,1,2,31,1,-1,-1,-2,-2,-1,0,843,0,0,0,1880,843,0,0,0,1880,456,0,1,1,0.16666666666666666,1,453.8333333333333,529.8333333333334,2723,3179,1.1674623576937202,0.002669607843137255,453.8333333333333,744.1296705995982,843,0,0.0,0.9791666666666666,1,0
130000,2,2,2,33,0,0,0,0,0,0,79579,70067,63951,57467,51614,46071,2702,2207,2000,1717,1770,1245,0,0,0,0.0,0,61458.166666666664,1940.1666666666667,368749,11641,0.03156889916989605,0.47275512820512816,61458.166666666664,493.3937237811874,2702,79579,0.033953681247565315,1.0,1,0
50000,2,2,2,29,-1,-1,-1,0,0,0,1303,801,11512,11512,8490,0,801,11512,0,0,0,950,0,0,0,0.0,0,5603.0,2210.5,33618,13263,0.3945207924326254,0.11206,5603.0,4577.169070506354,801,1303,0.614735226400614,1.0,1,0
50000,2,3,2,27,1,2,2,2,0,0,18019,9946,10319,8603,7298,6709,5559,2446,0,260,1000,1214,0,4,2,1.1666666666666667,1,10149.0,1746.5,60894,10479,0.1720859197950537,0.20298,10149.0,2055.4911578501137,5559,18019,0.30850768633109493,0.8541666666666666,1,0
180000,1,2,1,40,0,0,0,0,0,0,126937,109884,49475,50840,50090,48345,5000,2000,2000,2000,2000,2000,1,0,0,0.0,0,72595.16666666667,2500.0,435571,15000,0.034437554382637965,0.4033064814814815,72595.16666666667,1224.744871391589,5000,126937,0.039389618472155476,1.0,0,1
20000,2,2,1,50,0,0,2,2,2,2,10511,14913,14382,16820,16411,17287,4593,0,3000,0,1304,1000,0,4,2,1.3333333333333333,0,15054.0,1649.5,90324,9897,0.10957220672246579,0.7527,15054.0,1814.991101906563,4593,10511,0.436970792503092,0.8333333333333334,1,0
410000,1,1,2,29,0,0,0,0,0,0,53629,50359,44596,44016,38728,36540,3037,3015,3549,5029,4325,6029,0,0,0,0.0,0,44644.666666666664,4164.0,267868,24984,0.09326981946331775,0.10888943089430894,44644.666666666664,1201.7425681068305,3037,53629,0.05662980849913293,1.0,1,0
50000,2,2,2,26,0,0,0,0,0,0,26701,28014,28725,29295,29902,30683,1749,1479,1049,1080,1280,1330,0,0,0,0.0,0,28886.666666666668,1327.8333333333333,173320,7967,0.04596699746134318,0.5777333333333333,28886.666666666668,261.41722718035754,1749,26701,0.06550316467548031,1.0,1,0
270000,2,2,1,47,-2,-2,-2,-2,-2,-2,8400,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,10466,0,0,0,0.0,0,7650.0,7994.333333333333,45900,47966,1.0450108932461875,0.028333333333333332,7650.0,1210.8644295158178,7500,8400,0.8928571428571429,1.0,1,0
80000,2,1,2,24,-1,-1,-1,-1,0,-1,3940,4115,84,8708,8728,2793,4117,84,8708,20,2795,0,0,0,0,0.0,0,4728.0,2620.6666666666665,28368,15724,0.5542865200225606,0.0591,4728.0,3446.478531293452,4117,3940,1.0449238578680202,1.0,1,0
140000,2,3,2,48,0,0,0,0,0,0,129915,132240,111948,58672,59199,54286,6000,3079,3000,2000,2000,56793,0,0,0,0.0,0,91043.33333333333,12145.333333333334,546260,72872,0.13340167685717425,0.6503095238095238,91043.33333333333,21921.99972326126,6000,129915,0.04618404341300081,1.0,1,0
60000,1,2,1,29,2,2,2,2,2,2,40587,41642,40673,43342,44299,45222,2000,0,3348,1800,1800,0,1,6,2,2.0,2,42627.5,1491.3333333333333,255765,8948,0.034985240357359296,0.7104583333333333,42627.5,1291.870994591436,2000,40587,0.04927686204942469,0.75,0,1
180000,2,1,2,26,2,2,0,0,0,0,182218,173980,262878,128739,130929,130437,0,5000,5000,4738,4915,4661,0,2,2,0.6666666666666666,2,168196.83333333334,4052.3333333333335,1009181,24314,0.024092803966780985,0.9344268518518519,168196.83333333334,1990.0933311447145,0,182218,0.0,0.9166666666666666,1,0
320000,2,1,2,34,-2,-2,-2,-2,-2,-2,-532,-532,-528,-1336,-1336,-1336,0,4,0,0,0,0,0,0,0,0.0,0,-933.3333333333334,0.6666666666666666,-5600,4,0.0,0.0,0.0,1.632993161855452,0,-532,0.0,1.0,1,0
40000,1,2,2,26,3,3,2,2,2,2,5754,6407,6156,7146,7384,7117,900,0,1100,500,0,708,1,6,3,2.3333333333333335,3,6660.666666666667,534.6666666666666,39964,3208,0.08027224502051847,0.16651666666666667,6660.666666666667,459.5766167535797,900,5754,0.15641293013555788,0.7083333333333333,0,1
380000,2,1,2,32,-1,-1,-1,-1,-1,-1,41727,44178,82860,753,11599,8348,44178,89999,753,11599,8348,1571,0,0,0,0.0,0,31577.5,26074.666666666668,189465,156448,0.8257356239938775,0.08309868421052631,31577.5,35155.21921232559,44178,41727,1.0587389460061831,1.0,1,0
150000,2,2,1,36,1,2,2,4,3,2,125938,132110,142876,139097,138592,141447,9734,14500,0,2000,5300,5000,0,6,4,2.3333333333333335,1,136676.66666666666,6089.0,820060,36534,0.04455039875131088,0.9111777777777778,136676.66666666666,5284.604620972131,9734,125938,0.07729200082580318,0.7083333333333333,1,0
110000,2,1,2,25,0,0,0,0,0,0,63594,56267,53550,44084,42077,37770,2260,1499,1309,1487,2000,5000,0,0,0,0.0,0,49557.0,2259.1666666666665,297342,13555,0.04558723624647712,0.4505181818181818,49557.0,1389.693983100836,2260,63594,0.035537943831179045,1.0,1,0
110000,1,1,2,26,0,0,0,0,0,0,109386,99100,50827,51834,52921,54013,2432,3686,1850,1917,1968,1950,0,0,0,0.0,0,69680.16666666667,2300.5,418081,13803,0.033015133431081534,0.6334560606060606,69680.16666666667,709.9762672089821,2432,109386,0.022233192547492366,1.0,1,0
100000,2,3,1,26,0,0,0,0,0,0,45807,47099,40027,37735,35437,34155,5000,2500,3000,1597,2457,5660,0,0,0,0.0,0,40043.333333333336,3369.0,240260,20214,0.08413385499042704,0.40043333333333336,40043.333333333336,1598.2422845113315,5000,45807,0.10915362280874102,1.0,1,0
240000,1,1,2,35,-1,-1,-1,-1,-1,-1,11906,54684,1874,1151,23169,9372,55167,1874,1151,23169,9372,396,0,0,0,0.0,0,17026.0,15188.166666666666,102156,91129,0.8920572457809625,0.07094166666666667,17026.0,21396.008444723204,55167,11906,4.633546111204435,1.0,1,0
50000,2,2,2,25,0,0,0,0,0,0,30857,28481,27634,26691,26329,25923,1800,1400,915,1500,1500,2000,0,0,0,0.0,0,27652.5,1519.1666666666667,165915,9115,0.054937769339722144,0.55305,27652.5,371.48912052261596,1800,30857,0.05833360339631202,1.0,1,0
50000,1,1,2,38,0,0,0,0,0,0,27148,27619,20997,21018,20556,20302,1655,1323,734,1058,406,0,0,0,0,0.0,0,22940.0,862.6666666666666,137640,5176,0.03760534728276664,0.4588,22940.0,607.8070965912349,1655,27148,0.06096213349049654,1.0,1,0
200000,1,2,2,29,1,2,0,0,0,0,204212,186635,137983,82191,83964,86067,0,4075,3000,3100,4400,2930,0,2,2,0.5,1,130175.33333333333,2917.5,781052,17505,0.022412080117585,0.6508766666666667,130175.33333333333,1554.9718646972362,0,204212,0.0,0.9375,1,0
80000,2,1,2,27,2,-1,-1,0,0,0,100,980,28798,29398,15037,0,980,28798,1000,1000,0,0,0,1,2,0.3333333333333333,2,12385.5,5296.333333333333,74313,31778,0.4276236997564356,0.15481875,12385.5,11523.70012915412,980,100,5.0,0.9583333333333334,1,0
40000,1,3,2,49,2,0,0,0,0,0,34470,31226,30321,30124,33614,35665,2000,3000,3000,4000,3000,2000,1,1,2,0.3333333333333333,2,32570.0,2833.3333333333335,195420,17000,0.08699211953740661,0.81425,32570.0,752.772652709081,2000,34470,0.05802146794313896,0.9583333333333334,0,1
250000,1,2,1,29,1,-2,-2,-1,-1,-1,-24,-24,-24,746,7146,434,0,0,770,7200,688,0,0,1,1,0.16666666666666666,1,1375.6666666666667,1443.0,8254,8658,1.04894596559244,0.005550666666666667,1387.6666666666667,2842.982588761317,0,-24,0.0,0.9791666666666666,1,0
230000,2,1,2,24,0,0,0,0,0,0,69158,73712,68831,61534,25914,36313,8149,2214,5904,5542,15502,5000,0,0,0,0.0,0,55910.333333333336,7051.833333333333,335462,42311,0.12612754946909038,0.24308840579710145,55910.333333333336,4556.772121432744,8149,69158,0.11783163191532434,1.0,1,0
30000,1,1,2,26,2,2,0,0,0,0,7510,7247,8165,8529,8743,8949,0,1200,500,500,500,500,1,2,2,0.6666666666666666,2,8190.5,533.3333333333334,49143,3200,0.06511608977880878,0.2730166666666667,8190.5,382.97084310253524,0,7510,0.0,0.9166666666666666,0,1
80000,2,3,2,52,0,0,0,0,0,0,73056,74736,65581,63939,65278,66578,2953,2333,2288,2369,2385,2458,1,0,0,0.0,0,68194.66666666667,2464.3333333333335,409168,14786,0.03613674578657178,0.8524333333333334,68194.66666666667,245.99159877253263,2953,73056,0.04042104686815594,1.0,0,1
100000,2,1,2,37,-1,-1,0,-1,-1,-2,1725,21711,10487,780,0,0,21711,1000,780,0,0,0,0,0,0,0.0,0,5783.833333333333,3915.1666666666665,34703,23491,0.6769155404431894,0.05783833333333333,5783.833333333333,8729.315446623903,21711,1725,5.0,1.0,1,0
230000,2,2,1,28,0,0,0,0,0,0,54228,21092,18481,15609,5802,72049,1500,1139,600,800,70196,3000,0,0,0,0.0,0,31210.166666666668,12872.5,187261,77235,0.41244573082489144,0.13569637681159422,31210.166666666668,28095.61602634831,1500,54228,0.027660986944014164,1.0,1,0
490000,1,1,1,50,-1,-1,-1,-1,-1,-1,17884,6836,4657,3398,1476,1602,6836,4657,3398,1476,1602,7531,1,0,0,0.0,0,5975.5,4250.0,35853,25500,0.7112375533428165,0.012194897959183673,5975.5,2571.0266431913924,6836,17884,0.38224110937150524,1.0,0,1
